id_municipio;ano;despesa_corrente_total;elemento_39
3129707;2023;294336047,47;23879160,97
3130408;2023;178367674,06999996;9699484,73
3130804;2023;96203615,14999999;4146004,67
3131000;2023;133244756,68999998;8448711,58
3131208;2023;322119821,7899999;13447028,14
3132909;2023;200937430,14999998;8551171,86
3133105;2023;316014755,50000006;9462614,76
3133402;2023;317684241,03;15005592,1
3134202;2023;1942654723,4;138648086,27
3134400;2023;748197896,81;28949897,47
3134707;2023;226612365,93;14283703,83
3135209;2023;776516080,2099999;34874774,11
3139706;2023;146331072,21999997;8575316,01
3140100;2023;129690886,14;6479361,99
3140308;2023;112207208,10000002;5399585,53
3141306;2023;118798349,26;5875784,44
3142809;2023;532412048,77000004;22755131,34
3143609;2023;102940297,10999998;5301041,84
3144300;2023;440606940,04;24574228,92
3144359;2023;130137563,33999999;5381880,26
3145877;2023;133208162,06;8175625,4
3146909;2023;234219001,67;11531029,06
3147204;2023;352063141,01;26700653,15
3148806;2023;100475459,37;5448702,17
3149606;2023;128626140,19000001;9022952,9
3152131;2023;116403059,75000003;4822405,65
3153202;2023;104094648,60999998;5138687,92
3154150;2023;124102925,08000001;5572884,37
3155603;2023;406609883,65999997;23220014,45
3156452;2023;123451572,72000001;6127498,16
3156700;2023;1780501488,62;82235384,94
3156908;2023;778819711,3200002;36161788,83
3157104;2023;137796066,52;6596153,0
3160603;2023;87687717,19999999;4222847,37
3161205;2023;121857013,46000001;6378960,47
3161304;2023;168079149,29000002;8041771,03
3161650;2023;90288490,55000001;4841313,0
3161700;2023;198867304,35000002;12650697,6
3163508;2023;127856271,49000002;6870904,18
3164605;2023;219718336,45999998;12799443,39
3165206;2023;128632479,15;6544249,61
3165578;2023;118133092,72000001;5130593,9
3166907;2023;126775890,53;8131854,14
3169000;2023;264242420,16;12654479,25
3169307;2023;1310933086,87;78206145,75
3170503;2023;179375915,57;7112883,67
3170800;2023;527870906,58;19870212,98
1600709;2023;287389691,15;12590124,83
1200385;2023;258900422,8;12293826,53
2800605;2023;827959595,99;63190820,16
2803203;2023;619207036,38;48982285,94
2805208;2023;123471272,89000002;5661660,14
2805406;2023;455913838,4;27008800,37
2805505;2023;296170283,0500001;15539878,39
1100262;2023;151042038,33999997;7918968,76
3201209;2023;2924378725,3499994;177626511,61
3202652;2023;251394222,59;11942211,5
3204401;2023;225165849,87;9699755,32
5000856;2023;285782650,02;11752240,49
5001508;2023;286249324,89;24269998,59
5004601;2023;443130441,69;16830925,61
5005004;2023;558026714,4399999;18678598,5
5005400;2023;1253032925,1999998;69006373,29
5006358;2023;340722672,53000003;12702539,44
5007950;2023;278276959,21999997;8547993,86
1502103;2023;1888861433,3999999;52815627,85
1503200;2023;405514694,59;11545185,04
1503804;2023;704997228,86;32888893,17
1504406;2023;348387647,83;13824172,06
1504976;2023;292380527,82;12912494,32
1506104;2023;220493399,57;7305926,28
1507300;2023;1317152753,77;57938356,59
1507607;2023;914335062,24;44515513,95
1507961;2023;167149912,06;4246944,3
1508001;2023;1320048266,13;69557759,5
1508035;2023;421834619,31999993;8747597,22
1508407;2023;828066089,09;36296541,33
5100508;2023;161147042,0;9363000,33
5102702;2023;782331003,46;65061887,12
5105101;2023;731529624,77;33524980,54
5106232;2023;400007384,91;27981978,37
5106307;2023;620480884,41;46297550,46
5106653;2023;175316654,70000002;15321415,1
5107701;2023;382696314,81999993;33384414,91
5108600;2023;412757465,95000005;9963665,99
5108956;2023;211399157,17999998;14163212,5
3300233;2023;2188127067,4599996;195259408,49
3300456;2023;4826972505,78;280125230,42
3301876;2023;1130677285,59;73636518,39
3303104;2023;541012516,2800001;35662521,33
3303302;2023;15125265431,080002;667109008,1
3304128;2023;457353269,03;36801361,16
3304706;2023;875419443,4499999;64601310,46
1301654;2023;265803419,58;4484209,23
1301704;2023;816746455,0699999;61732219,65
1302207;2023;278516703,6;11681077,74
2701209;2023;326927854,54;23101727,97
2702009;2023;261058536,77;13529446,61
2708600;2023;1479581478,1499999;128830660,79
2709301;2023;1248089659,7000003;72348840,38
2601201;2023;1039664284,9399999;42021238,43
2601409;2023;663545703,8500001;34498710,35
2602308;2023;566325630,7499999;39133390,72
2602605;2023;731944830,8299999;32986570,57
2603009;2023;557848415,55;30315270,92
2603454;2023;1761546906,6000001;81732403,0
2606507;2023;384010393,95000005;13249540,43
2606903;2023;248016500,68000004;14366958,2
2607802;2023;290623303,94;14373251,95
2608909;2023;729218118,36;29635753,57
2612109;2023;181314676,82000002;4874895,36
2612208;2023;882235125,6;40917060,64
2613206;2023;433985236,9499999;14837811,84
2614402;2023;161363901,75;5320508,93
2102606;2023;383166016,80999994;17408551,75
2103000;2023;2461665673,32;104203518,37
2103158;2023;297944841,97;11751893,48
2103554;2023;287336970,85;8026144,04
2106508;2023;335365594,8299999;8950220,01
2108256;2023;446535488,17;20953803,47
2109502;2023;361721274,75;16181405,62
2111508;2023;611613300,0;50898163,13
1702158;2023;116263054,31;10655741,91
1704105;2023;77379993,08999999;3577187,05
1712157;2023;71467120,62;4742337,19
1712504;2023;155418851,46999997;7669844,65
1718709;2023;96372104,45;0,0
1720002;2023;69833548,95;0,0
1721109;2023;142847169,67;10527289,21
2300903;2023;226967762,26999998;13936011,93
2302008;2023;275220465,65;16413232,28
2302057;2023;272648853,51;15565682,06
2302602;2023;837261035,01;50127486,64
2302701;2023;393882334,1600001;31114509,41
2304954;2023;366741934,96000004;20894540,0
2305233;2023;1213408444,13;48108463,11
2305605;2023;359657403,02;20373129,07
2305704;2023;213310220,01000002;10107410,0
2306702;2023;332492064,03;25331929,17
2308708;2023;1081475885,6599998;55275334,03
2312908;2023;4128227795,05;266229061,43
2500908;2023;219555502,83999997;4132318,06
2501005;2023;286272135,47;9379520,9
2502003;2023;176875293,54000002;2825884,39
2504850;2023;76863020,26;3600180,27
2506806;2023;344429149,60999995;16664931,24
2511509;2023;199285677,69;5583254,48
2512408;2023;237326714,26000002;9263188,5
2513000;2023;101808952,78999999;3847012,19
2513968;2023;87816444,03999999;1742103,92
2515005;2023;169817313,49;10011817,39
2515500;2023;231888821,14999995;7450183,57
2401305;2023;131695641,79000002;7413257,41
2403202;2023;150583640,05999997;5973840,15
2404606;2023;243645182,97000003;11215090,98
2407609;2023;109244752,60999998;5367206,4
2409605;2023;95494920,44;3323888,97
2411106;2023;89399380,03999999;2342464,39
2412203;2023;702530712,73;25317893,96
2414902;2023;81985848,54999998;4906761,62
2201572;2023;96730309,50000003;5372405,35
2201739;2023;134480259,5;5334140,73
2202083;2023;177106513,26;13408614,22
2203354;2023;144017515,91;6914979,14
2203404;2023;101450754,91000001;4056284,85
2203602;2023;95921156,75999999;3641529,37
2204402;2023;238069705,32;8061588,84
2205359;2023;87226568,69999999;4613699,9
2206605;2023;235108799,88000003;7452508,7
2206696;2023;147215970,73;4351837,76
2207355;2023;81531603,86;4107525,88
2207751;2023;125202274,71000001;4983182,11
2207934;2023;77066652,02000001;5608644,43
2208601;2023;81463592,96000001;3768227,6
2208809;2023;317357671,88;16687490,29
2210508;2023;230872546,62;9376658,36
2210938;2023;106893976,39000002;5667510,86
2211209;2023;612274019,22;51946853,54
5200258;2023;2141808669,07;148501097,1
5208707;2023;31316675750,409992;1559252979,67
5209291;2023;89486178,13;3540212,33
5209606;2023;109001054,31;5156873,8
5212006;2023;93553285,46;3024741,53
5212907;2023;86929515,18;2082188,83
5214838;2023;351188917,21;17443248,87
5218508;2023;1158830971,67;21325258,44
5218789;2023;198510023,66000003;5722475,26
5221502;2023;116523271,32000001;0,0
5222302;2023;172691658,66;0,0
4200101;2023;402969742,15999997;19503435,51
4200200;2023;220214718,32999998;6848519,5
4202800;2023;625651735,88;26446558,23
4203204;2023;1175789032,01;55095385,02
4205159;2023;103250778,55000001;3519422,62
4210704;2023;93846010,87;4553813,99
4210803;2023;160993501,31;6869719,68
4211256;2023;97512790,14;4202741,9
4211603;2023;286343192,61999995;14562277,98
4212270;2023;142617648,66000003;8512385,91
4212700;2023;139365663,79999998;7425161,1
4214409;2023;208303261,72;12261390,31
4215109;2023;214310494,83;12690769,91
4217006;2023;295352652,90999997;17653841,14
4217808;2023;360083616,49;10896287,31
4218400;2023;144439057,95999998;4940719,23
2902500;2023;263248895,79000002;18954972,88
2903235;2023;238126288,70999998;18096398,53
2909109;2023;250696246,67000002;20078572,35
2910404;2023;297711146,20000005;12441056,49
2914000;2023;755979343,56;55399643,35
2914208;2023;142615765,31;11783561,12
2915403;2023;126156687,68000002;5202608,22
2917508;2023;1478404587,73;84926310,01
2918357;2023;440652528,39;18881016,92
2918605;2023;131207378,91999999;4942468,13
2918753;2023;214209854,86;11168554,45
2918902;2023;106621295,66;5000898,92
2920106;2023;290383204,89;17790601,5
2920908;2023;251622329,62;8128325,08
2921302;2023;186971582,57;6908562,53
2922300;2023;513609019,53999996;26846495,29
2922730;2023;144050986,64;5918170,47
2924801;2023;298554859,48;28183939,38
2925006;2023;323302802,14;25676522,19
2926707;2023;217235874,64000002;9714940,9
2927200;2023;492699532,58000004;17250655,23
2930154;2023;594104067,7;24949796,64
4101606;2023;594172557,7499999;20762799,82
4103453;2023;455983822,72;13859966,04
4104402;2023;268280406,52999997;12729938,33
4105201;2023;305365057,72999996;7792034,84
4106308;2023;405310571,65999997;19255910,49
4106571;2023;135886408,87;5723845,1
4108700;2023;120506289,32000001;4353679,1
4109203;2023;151826357,69;4472118,21
4110805;2023;245950095,57;8315600,37
4111100;2023;148297880,41;7648767,93
4112801;2023;222172123,58000004;6102298,28
4120507;2023;224529376,81;14641338,87
4120655;2023;118675452,23;5001991,9
4121208;2023;352678118,53;18741378,69
4123402;2023;232947189,09999996;9819968,81
4123907;2023;200989754,01;10750773,49
4125902;2023;112961890,31;3762935,86
4126009;2023;145455188,99999997;7630534,26
4126355;2023;155616998,74999997;7006562,46
4128005;2023;494399613,0100001;24555231,32
4301107;2023;307358914,79;18200258,21
4302352;2023;364708646,26;17577621,1
4303707;2023;152284883,88;7049678,19
4306056;2023;189480749,79000002;11414129,17
4306072;2023;90738020,58;3704218,36
4306379;2023;117862010,30999999;4804021,79
4307500;2023;323484603,98;17682239,96
4308409;2023;153809445,57999998;5325915,48
4308433;2023;78239040,80000001;4463732,72
4308656;2023;114096368,83000001;4387817,89
4309001;2023;429798616,60999995;21632805,89
4313060;2023;338418697,66;18440084,21
4313425;2023;101661461,07;3018054,69
4313904;2023;862306888,51;55399231,76
4314472;2023;157315483,32;5944760,87
4314498;2023;118855817,66999999;5303078,99
4314605;2023;350394712,92;11266418,51
4314753;2023;82068690,83000001;4799953,96
4315701;2023;520253675,96000004;18342611,74
4316006;2023;351710929,61;18605096,48
4316303;2023;176143131,44;5066519,3
4317756;2023;102078340,99;3361482,27
4317806;2023;282657963,49000007;11052763,37
4318622;2023;146117389,93;5358862,18
4319604;2023;510003884,2900001;18490299,53
4320008;2023;1962681037,5699997;66271730,69
4320578;2023;83150872,16;3232791,24
4321493;2023;93138971,89;3491143,0
4322301;2023;153221439,92000002;5643175,2
4323606;2023;81332773,97999999;3798686,93
4323804;2023;977806230,51;54238912,24
3500204;2023;148472221,98;7722363,14
3500808;2023;107069691,82;5732988,49
3500907;2023;132189920,18999998;4631851,65
3501509;2023;93148612,05;4211203,27
3502705;2023;409700831,78;22477749,76
3505203;2023;640227808,0000001;30601189,74
3506102;2023;1772202191,7099996;78460164,21
3507159;2023;105912875,11;3244729,7
3507308;2023;149031786,47;8104780,11
3507902;2023;590414327,62;32061902,01
3508405;2023;1188560387,54;59502318,06
3508603;2023;503498574,38;17594323,72
3508702;2023;330146731,57;25308695,95
3510906;2023;104054286,25999999;5397899,72
3512506;2023;131567541,14;7756947,76
3514304;2023;221459522,44000003;17443101,32
3518206;2023;656039235,1399999;43206823,56
3519071;2023;4819371233,79;262158039,47
3519501;2023;175361810,83;11808236,71
3524006;2023;2032281100,96;121534319,25
3528601;2023;185381005,63;9460318,62
3530003;2023;125820626,19;5753920,93
3532843;2023;92349974,04999998;5191019,58
3542008;2023;160468453,91;6233961,09
3543303;2023;1868503081,9500005;158294108,79
3544103;2023;487846521,53999996;22466667,89
3546108;2023;123773720,52000001;6008205,87
3547205;2023;88761354,03999999;5224972,16
3549300;2023;103875373,22;5402810,8
3552908;2023;206536592,3;10597987,78
3553401;2023;488332240,15;26611556,62
3555703;2023;91538713,87;4785744,58
3555802;2023;171122680,42000002;6125424,17
3557303;2023;239927739,5;14961214,14
3102100;2023;157706496,58999997;6413504,11
3104304;2023;220305690,64;8281841,91
3104700;2023;209353174,14;13475595,66
3107000;2023;99577643,17999999;4059046,2
3107901;2023;189712076,88;4553812,15
3109808;2023;211057885,57;6497974,68
3113404;2023;1472687955,65;118086101,07
3114303;2023;593168015,21;21231820,36
3116001;2023;116526514,33000001;5506479,0
3117504;2023;1836198182,3;98327021,52
3118007;2023;2604287679,12;114839027,95
3121258;2023;250160505,75;14689332,01
3122504;2023;98906149,47;3535345,13
3127107;2023;1116908933,07;64698769,9
3128501;2023;98394185,14;4505725,72
3131109;2023;124776544,88000001;6428749,1
3131901;2023;2533457683,6200004;152139308,68
3134301;2023;99517536,73;5717926,4
3135050;2023;584986154,6499999;34829503,76
3135902;2023;104886674,07;4854585,39
3136553;2023;100714211,99;3131817,41
3138302;2023;90866367,34;3815597,61
3140902;2023;261500761,58000004;21535190,06
3142106;2023;173198905,78;9227600,62
3143005;2023;248612321,45000005;11102245,48
3144656;2023;164343430,59;9151037,13
3149309;2023;1014397679,03;59550476,33
3150307;2023;103600165,06;5236202,55
3150539;2023;116902139,75999999;6468263,61
3152709;2023;152550057,66000003;8643919,1
3157807;2023;2691095098,11;183926389,7
3159209;2023;159167577,48;9165359,42
3160306;2023;154920082,09000003;6746442,49
3161502;2023;150683246,79;6765341,15
3162005;2023;371276233,47;22183328,57
3162609;2023;122994837,39999999;4235314,87
3163607;2023;88959388,72999999;2514160,79
3163706;2023;1043807847,5899999;85937556,19
3165537;2023;807198885,1400001;29747470,02
3166204;2023;136981231,31;6402341,7
3166600;2023;94299161,37;5607314,63
3170438;2023;116152667,52000001;4861801,32
3170578;2023;109443037,14000002;3927189,84
1600303;2023;6066426073,98;379101889,51
2803302;2023;320021344,03;14628069,66
2803500;2023;1404336839,8400002;77051502,79
2804409;2023;281716149,88;14760419,18
1100049;2023;1265850944,3100002;52423466,6
1100080;2023;233013678,32000002;10606202,46
1100148;2023;331713996,28999996;7579226,95
3201159;2023;236560588,86;19574115,62
5001243;2023;314871585,21999997;17051767,47
5003157;2023;314863044,74;14583146,87
5007976;2023;187483942,49;10577230,38
1500206;2023;1058679875,73;43197329,34
1503507;2023;352921811,86;13285566,58
1505502;2023;1944323069,0999997;95231565,91
1508159;2023;777584323,59;26142154,43
5100250;2023;985744774,94;22257988,87
5101605;2023;161587774,34999996;10714010,74
5102850;2023;185566714,56;9020488,12
5103601;2023;216621909,19;13103510,98
5105507;2023;404951608,24;21261337,35
5107248;2023;167314230,5;9206902,27
5107750;2023;157317417,82999998;7400220,35
5107800;2023;374149270,29;32755043,64
5108105;2023;124891481,86;9337877,07
3301108;2023;575530598,4000001;34098629,37
3302908;2023;939002174,26;67913085,54
3304201;2023;3299862252,9200006;151616683,09
3304300;2023;1414761427,1299996;105304801,72
3306107;2023;1366651313,0;119006964,38
1300706;2023;473064766,99;14707682,66
1303569;2023;571083092,61;36855590,52
2700508;2023;405078334,28999996;14569318,74
2705903;2023;187349096,78999996;5681587,55
2707206;2023;381537403,09000003;37995695,97
2707503;2023;363159052,12;36608804,77
2601805;2023;270201761,24;13382032,5
2603405;2023;180018285,70999998;7617164,72
2606408;2023;1228210617,48;62708790,55
2607703;2023;266859710,31;14860733,46
2608206;2023;246249513,55999994;12813450,45
2609006;2023;412302986,30999994;16275606,24
2609154;2023;338912499,96999997;16525144,25
2610806;2023;380454652,3299999;13832818,98
2611002;2023;631894133,1300001;58875783,28
2101509;2023;265401957,82;17228649,43
2101608;2023;1240789978,75;66352904,84
2102002;2023;706722232,85;17658714,17
2105005;2023;434015109,19000006;16353504,2
2108900;2023;305820298,69000006;15756443,67
2112902;2023;573300065,1899999;27983557,47
1707652;2023;134521633,48000002;7947214,34
1710706;2023;127864585,61000001;5498216,96
1711951;2023;96943426,03;5506476,45
1718899;2023;96556220,50999999;5703242,54
2303402;2023;311835738,12;18741171,09
2304269;2023;182237419,12;11617892,09
2305308;2023;423715544,98;31621517,74
2306009;2023;275813413,27000004;6231614,21
2307007;2023;561513271,25;30114845,22
2307304;2023;3316576491,1;180169726,89
2307403;2023;412912103,52;30595283,95
2307502;2023;415997561,36;17048797,19
2308351;2023;250225199,11999997;14828909,78
2311207;2023;173051215,59999996;14154707,07
2311900;2023;273977608,29999995;12517339,18
2312304;2023;634776393,0999999;47852671,75
2312502;2023;142846052,59;7026235,75
2313500;2023;892763141,58;57367568,48
2313609;2023;552808526,7199999;34524216,23
2505105;2023;335678141,45;9621775,71
2507309;2023;343262086,23;14586921,66
2513307;2023;149203042,59;4641206,87
2410702;2023;104128542,44999999;9034574,09
2411429;2023;86707791,45999998;3094251,08
2413557;2023;103349861,1;4464765,84
2413904;2023;164571292,4;12994280,98
2202133;2023;104483498,86;4734427,84
2202729;2023;101265974,64;5822610,7
5201108;2023;6866601131,26;467834798,18
5206503;2023;96724455,45000002;0,0
5207352;2023;177298199,26999998;5363010,76
5207501;2023;126015422,44;7311305,03
5211602;2023;100738442,18;0,0
5212709;2023;145172760,82;6631287,73
5216908;2023;114008306,71000001;4613653,93
5219001;2023;151399250,83;7318132,26
5220058;2023;88437109,13;0,0
5220405;2023;551407415,1200001;21798189,81
5222203;2023;134025734,85999998;2298623,39
4200606;2023;167772146,02999997;9340848,3
4204004;2023;216311123,97999996;9655317,31
4204202;2023;4903080310,2699995;352755992,01
4204459;2023;89040853,94;6009537,76
4205605;2023;103261856,16;4111114,25
4207650;2023;192259518,4;10717370,71
4208005;2023;265595445,82;19766601,69
4209458;2023;87774639,03999999;4142309,89
4212650;2023;167263778,25;6248377,01
4216701;2023;298383491,60999995;17767091,5
4217758;2023;101624899,97999999;6250357,54
4219002;2023;423189285,5;22053419,17
2911253;2023;113344631,99000001;7578587,89
2912509;2023;226573375,19;9000515,27
2912707;2023;387822448,54999995;17671212,07
2914802;2023;3380965043,6700006;230771733,25
2915205;2023;528642466,75;30781115,91
2916203;2023;176397002,93;7662410,61
2921401;2023;268795852,53999996;15582854,77
2922755;2023;147496452,28;0,0
2924207;2023;277929353,95000005;21180960,8
2925402;2023;170693146,82000002;5538273,97
2925709;2023;205426198,77;14290959,12
2926806;2023;218192136,32000002;9516869,58
2926905;2023;162124739,06;4334358,77
2929305;2023;556416262,63;24493304,77
4101853;2023;103051863,08;5822709,4
4107256;2023;173667998,26999998;6291438,49
4108551;2023;98428388,4;4365338,73
4109658;2023;152235015,68;6686711,69
4110102;2023;535191531,72;11452872,35
4111407;2023;222517063,40999997;17044258,14
4112306;2023;106024422,72;2466303,06
4113759;2023;114597936,96000001;7025801,88
4128534;2023;186737016,57;9176443,19
4300646;2023;148947826,22;6850245,99
4302709;2023;329531099,17999995;23126259,07
4305850;2023;102613990,42;4485647,3
4306809;2023;498423777,20000005;37793215,96
4310751;2023;77564398,55999999;3725032,71
4311007;2023;482404468,28999996;11595705,35
4311130;2023;119762215,38;4534805,74
4311718;2023;159333270,42000002;6146311,55
4314506;2023;265533402,72999996;6452443,99
4314787;2023;80529230,41;4127071,56
4315909;2023;148364048,3;4896374,44
4321402;2023;36067576,120000005;255713,12
4322376;2023;76276707,5;4365120,2
4323002;2023;2810021968,6000004;91920305,14
3502754;2023;766339556,8900001;40167562,93
3509254;2023;584114274,6700001;47106609,36
3510104;2023;123955286,58999999;4566093,3
3513850;2023;89499103,89999999;2739216,42
3514809;2023;287086973,96999997;18402771,82
3520509;2023;6659526357,82;440935978,41
3521507;2023;154968937,55;8653566,01
3521606;2023;122668724,05;4622533,98
3522406;2023;1903333946,2400002;83732002,08
3525607;2023;142794345,98000002;5398763,92
3526506;2023;207931090,93;8195578,6
3527207;2023;1373837206,22;66801887,15
3528700;2023;146557508,10000002;3453322,05
3537008;2023;348213503,27;27831038,8
3546306;2023;460902968,43999994;34257711,38
3550308;2023;330846148485,98;12814943828,89
3555307;2023;112696334,17000002;3152970,71
3100609;2023;207845323,62;13969946,01
3103504;2023;2304026958,19;158502719,63
3104205;2023;707638772,02;34598916,43
3105103;2023;406667555,69000006;27778229,8
3106705;2023;8841570467,050001;219768199,46
3109105;2023;158521001,93;6251128,14
3109204;2023;190912470,54999998;10045780,1
3111804;2023;238165877,89000002;9062388,44
3120201;2023;223804579,63;13164256,04
3120904;2023;1139414077,55;75514166,8
3123601;2023;423106733,8800001;33042543,05
3127503;2023;119821485,11999999;5781276,15
3130507;2023;208310501,5;8004703,8
3135076;2023;115536474,58000001;5226354,34
3135100;2023;1311447889,74;67356414,95
3136207;2023;1398841194,33;102566792,94
3136520;2023;115041393,8;5919219,4
3138104;2023;175035399,0;9671924,54
3140530;2023;142160733,57999998;6881568,57
3140803;2023;256382997,35000002;13905921,11
3142254;2023;102708384,00999999;3679569,28
3145000;2023;423063495,1700001;19957966,56
3145802;2023;98682315,44;3166945,37
3150505;2023;166548671,38;7791495,73
3155108;2023;115097500,74;5543727,43
3156304;2023;145279868,60000002;7823571,52
3159001;2023;139137270,19;12121687,43
3159407;2023;101191763,51;5557444,93
3159803;2023;790698888,1500001;30343371,11
3162906;2023;238147580,03;9001355,83
3167103;2023;346407933,57;20776430,08
3167509;2023;107950188,77000001;9011949,99
3168408;2023;210984819,25000003;8612716,18
3172202;2023;88551514,22999999;5750295,45
4305132;2023;117944336,85000002;4397195,49
4312617;2023;146599753,13;9181015,99
4202503;2023;127099656,41000001;6186368,39
4108452;2023;132185950,16;3938662,3
4113908;2023;254774417,34999996;9259942,4
3300951;2023;364678901,81000006;26123321,86
2931004;2023;293877846,02;17464371,44
2801207;2023;810816440,51;48658387,17
3202306;2023;562998419,5600002;19925157,55
3204005;2023;325757889,11;25563782,22
5107263;2023;142577355,52;9272287,0
5107776;2023;179924318,76000002;12157230,06
5108352;2023;113121879,83000001;6629861,8
5108402;2023;4405412258,369999;220221265,52
4203303;2023;303661525,03;15814786,03
4203907;2023;486592446,81000006;29772067,0
4207205;2023;196588349,6;7817657,87
4215505;2023;289167246,68000007;8336302,78
4217501;2023;391169168,92;26194974,18
4218509;2023;226282478,92000002;12931119,58
4219408;2023;112927241,72999999;3670420,96
2910776;2023;123499636,00000001;5642263,32
2916302;2023;228753025,48000002;11115502,56
2923704;2023;475070044,88;32784417,44
2925204;2023;875667050,01;43955086,33
2931707;2023;179231245,49;7121721,27
2933059;2023;231180582,38;12342085,92
4100806;2023;249235413,17000002;16469317,43
4104204;2023;2066619322,3499997;73160854,48
4105003;2023;219273216,17000002;6707793,25
4109757;2023;121300102,18;5099701,68
4126108;2023;158027352,07999998;4592144,75
4300455;2023;117782934,41;5317135,29
4301305;2023;384134146,01;15665408,46
4317301;2023;711125452,51;17055636,7
3107703;2023;107335597,62;4048149,34
3110905;2023;290945072,26;11641241,65
3111705;2023;105805235,53;4576334,65
3115359;2023;261929368,07000005;17573500,62
3116605;2023;460936509,46999997;32576241,91
3117900;2023;178692983,03;6238523,94
3121407;2023;147714367,70999998;6193354,63
3124104;2023;853946094,6400001;48078080,37
3127354;2023;96476042,23;4632540,88
3128709;2023;858699872,83;73658932,8
3130051;2023;174164105,33;11317160,48
3130705;2023;343894105,18;23636149,07
3132602;2023;100272826,64000002;4782171,6
3134608;2023;326632068,4200001;24195095,77
3140605;2023;107714988,15;5507373,72
3142601;2023;144027184,11;7028499,86
3145109;2023;266489660,83999997;8077024,31
3162708;2023;325225315,31000006;16020884,33
3163904;2023;116462997,92000002;7068042,88
3170008;2023;184050520,18;13125568,26
1400704;2023;165455409,94;11068867,64
2800704;2023;218554785,51999998;11921093,2
2807501;2023;226059005,26999998;7858911,58
3202603;2023;293750308,42;11900482,07
5003108;2023;153208206,66000003;7256263,11
5004007;2023;222197648,67000002;13037756,95
5004106;2023;226655238,7;7647189,95
1501808;2023;2094466643,6200001;18990700,16
1506195;2023;550445684,6700001;21295468,96
1507474;2023;315889702,0;9863415,65
5104559;2023;219997467,86999997;11442026,83
5106299;2023;423468055,97;27919600,35
5108808;2023;142783813,57999998;6788798,33
3302304;2023;299989397,47;14689927,13
1301605;2023;514782791,76;12818560,18
1304104;2023;468048680,67;13559792,32
2705101;2023;1092296690,68;93631807,5
2705705;2023;399616993,80999994;20628775,71
2706000;2023;262352716,29000002;10544470,86
2707602;2023;332498946,36;19276991,89
2708105;2023;309111632,45000005;8688675,7
2604502;2023;434176345,22;10306104,19
2605905;2023;319292084,08000004;16094390,77
2606804;2023;1601769800,3000002;68587075,97
2102507;2023;290950290,85999995;11334946,0
2103307;2023;1619048911,1399999;93062951,49
2105427;2023;447471022,76;25117243,28
2108306;2023;517299279,24;23106065,0
2108405;2023;217224795,95999998;7224199,1
2110039;2023;390178683,81;11573071,26
2111409;2023;391174321,4;19269294,76
1706506;2023;109281475,69000001;6457556,81
1712405;2023;84483510,80000001;8132961,6
2301406;2023;230373243,20000002;13200758,52
2304350;2023;372887162,54;30660084,8
2304806;2023;130556462,26999997;8464278,07
2307254;2023;526419022,71;34451626,82
2307700;2023;1502350766,94;86340807,38
2311801;2023;1172942732,5;68618669,7
2313807;2023;328398993,09000003;12878691,9
2501302;2023;306909393,87;7360497,56
2502102;2023;105592356,08999997;3623076,78
2508307;2023;456601075,75;9846422,15
2508604;2023;323377791,21000004;11718006,0
2513406;2023;290541034,51000005;13106946,93
2513984;2023;94896537,84;4369751,09
2413359;2023;380166593,5300001;17307509,17
2202091;2023;160804233,77;15154160,8
2202711;2023;125654588,69999999;3675484,95
2204808;2023;135145930,51;5967890,05
2207850;2023;86090997,46;4370126,81
2209658;2023;103416142,72;5482469,15
5200175;2023;176525568,38;0,0
5201603;2023;110190916,96000001;4729945,14
5204508;2023;1846725536,7899997;77372007,58
5205109;2023;2682471570,379999;175389859,1
5205497;2023;1147622991,73;52124831,56
5206206;2023;1337476712,2200003;87982903,21
5214408;2023;190559163,57;0,0
5218706;2023;102082480,85;3201579,21
5218805;2023;6000357424,92;239168762,09
4205407;2023;12110612042,949999;392069116,24
4206652;2023;178139360,56;9252215,75
4208203;2023;9097817250,119999;739798354,08
4210035;2023;144668872,72;7795255,37
4213302;2023;128556609,37;7444399,3
2911402;2023;315894925,85;31983855,53
2919553;2023;2567304428,17;231623910,48
2924009;2023;1649884299,45;79953725,25
2924900;2023;140979440,32999998;12256002,4
2926400;2023;432235690,29999995;15480324,7
2926608;2023;777798594,2699999;24015892,03
4101200;2023;399032960,93;14769490,6
4113452;2023;136891797,44;6550542,11
4114500;2023;251110972,88;13196686,03
4117800;2023;276882068,75;8166093,88
4118006;2023;234223906,94;6993754,34
4118857;2023;165198284,83;7166566,8
4120150;2023;133672934,75;6957408,79
4120804;2023;628364288,2600002;17183282,52
4121703;2023;417381818,56000006;12301890,93
4124004;2023;142912415,85999998;5920352,54
4303806;2023;156133558,8;7210581,71
4309100;2023;1510227409,8300002;120980270,46
4309803;2023;139085389,51000002;6316221,17
4310462;2023;94995414,97000001;6743398,44
4313037;2023;119617035,44000001;5235924,1
4313359;2023;127561287,98000002;3851130,0
4314456;2023;124509796,71;4313770,36
4314779;2023;144503189,43;7829278,87
4320321;2023;91002897,53999999;3452131,1
4320677;2023;175440579,07999998;11840761,6
4321469;2023;111677143,35000001;5543141,24
4322327;2023;111378000,86;3448609,41
4322343;2023;86688217,98999998;2918627,5
3500303;2023;501426211,66999996;19422173,83
3501707;2023;643886466,05;32723016,18
3502309;2023;216741908,38000003;18262634,79
3504305;2023;163122429,06;10188304,08
